round,RS_ACC,RS_N,RS_S,RS_V,RS_run_time,,LCDO_ACC,LCDO_N,LCDO_S,LCDO_V,LCDO_run_time,,MSDO_ACC,MSDO_N,MSDO_S,MSDO_V,MSDO_run_time,,ESDO_accuracy,ESDO_N,ESDO_S,ESDO_V,ESDO_run_time,,KMS_ACC,KMS_N,KMS_S,KMS_V,KMS_run_time,,KCG_ACC,KCG_N,KCG_S,KCG_V,KCG_run_time,,KCG+PCA_ACC,KCG+PCA_N,KCG+PCA_S,KCG+PCA_V,KCG+PCArun_time,,BALD_ACC,BALD_N,BALD_S,BALD_V,BALD_run_time,,VR_ACC,VR_N,VR_S,VR_V,VR_run_time,,MSTD_ACC,MSTD_N,MSTD_S,MSTD_V,MSTD_run_time,,BS_ACC,BS_N,BS_S,BS_V,BS_run_time,,LL_ACC,LL_N,LL_S,LL_V,LL_run_time
147,0.905388627,0.94481083,0.762637363,0.870550162,214.46,,0.920164,0.955475,0.80221,0.872904,291.75,,0.921157189,0.955405171,0.790625,0.891196835,252.3,,0.921033027,0.953152212,0.800598578,0.89697591,250.03,,0.905388627,0.945080092,0.76339774,0.874687968,220.2,,0.913707,0.94972446,0.74756871,0.897330596,315.64,,0.900794636,0.943754816,0.745814,0.848249027,502.59,,0.86913335,0.916674306,0.69551384,0.882296,281.95,,0.929600199,0.961164213,0.807126259,0.903293257,223.12,,0.904022846,0.941979522,0.750560119,0.892661008,270.04,,0.914452446,0.949352793,0.778806966,0.895679663,212.35,,0.942140551,0.969040248,0.837606838,0.91448344,447.52
148,0.906754408,0.944546972,0.764181234,0.890965732,231.77,,0.921406,0.955394,0.79925,0.885333,243.3,,0.921777999,0.956317846,0.798818752,0.887473461,252.41,,0.904891979,0.941711,0.765347885,0.902862986,322.67,,0.893966,0.93686067,0.738592147,0.869654817,238.41,,0.90886516,0.948905,0.751305745,0.865541644,283.73,,0.899677,0.942097,0.731105808,0.858701582,504.66,,0.912714179,0.948318584,0.785336623,0.891933029,283.46,,0.915942389,0.95061185,0.786493141,0.902413431,190.42,,0.911348398,0.948898755,0.765478424,0.889570552,305.08,,0.901787931,0.940081746,0.750638919,0.887700535,194.89,,0.926620313,0.958655876,0.805017104,0.905642485,417.62
149,0.890737522,0.936759933,0.730903994,0.853750675,183.62,,0.914204,0.949427,0.785947,0.891337,293.33,,0.923764589,0.95705943,0.798286604,0.889240506,269.99,,0.892351627,0.932569177,0.74343832,0.894875858,255.48,,0.901415446,0.943793103,0.75160196,0.850673854,206.04,,0.917059846,0.95202386,0.768608414,0.894266176,302.52,,0.900670474,0.943680249,0.746411483,0.858078603,471.9,,0.904147008,0.942582026,0.76765609,0.888322285,256.73,,0.923143779,0.956742113,0.8,0.899737533,230.67,,0.908368513,0.946782609,0.765007321,0.881663113,289.51,,0.915694065,0.950107712,0.780748663,0.891246684,211.95,,0.936304942,0.964088155,0.83171279,0.918337408,389.94
150,0.898559722,0.938492944,0.74757953,0.891739354,185.57,,0.923516,0.956237,0.806697,0.885488,244.42,,0.925254532,0.958390647,0.806963,0.883130619,270.47,,0.91209337,0.948027883,0.785838,0.889123548,273.25,,0.906009436,0.945346366,0.754534462,0.859291085,206.35,,0.918922275,0.953213368,0.771520515,0.901639344,286.46,,0.905513,0.94556213,0.735526864,0.870538093,490.13,,0.899553017,0.939078227,0.758717858,0.874935667,256.62,,0.910727589,0.94608017,0.774506408,0.907969152,233.34,,0.887136826,0.933166548,0.725906566,0.875471698,255.76,,0.928110256,0.95909683,0.805007587,0.911599387,244.19,,0.941892227,0.96739224,0.835616438,0.925611583,738.65
151,0.891110007,0.934670691,0.733876443,0.876582278,185.78,,0.922895,0.956371,0.802686,0.889357,263.04,,0.924261,0.957616234,0.798249,0.886221294,272.14,,0.909858455,0.945045205,0.775495997,0.904249872,273.74,,0.903526198,0.943529008,0.752877974,0.863783784,208.39,,0.920039732,0.953992687,0.768718802,0.901799486,304.81,,0.904891979,0.948052,0.755453502,0.840871022,525.51,,0.911596722,0.947452089,0.784993,0.88425236,307.8,,0.898932208,0.937899219,0.747343161,0.900468994,192.11,,0.894214055,0.935642239,0.740215924,0.890262751,256.3,,0.913086665,0.94762785,0.773754034,0.91113381,196.25,,0.941768066,0.967836007,0.833197722,0.923154194,568.41
152,0.899677179,0.93982097,0.748858447,0.88776542,236.67,,0.923889,0.95578,0.805825,0.898043,245.3,,0.913707,0.950360852,0.778566359,0.895228216,255.82,,0.901415446,0.938008766,0.762508339,0.905230451,257.6,,0.900297989,0.942503013,0.745128605,0.852390852,208.82,,0.90687857,0.944692314,0.741335588,0.876006441,306.75,,0.902532903,0.943317122,0.733417829,0.855096419,475.47,,0.894089893,0.935605,0.74775673,0.880763116,291.47,,0.89781475,0.93685052,0.746156474,0.900104058,217.45,,0.905264465,0.944952545,0.752869166,0.87289916,274.53,,0.916439037,0.949680581,0.78,0.910651186,200.16,,0.928234418,0.960176991,0.777053455,0.914841849,478.75
153,0.908368513,0.947120007,0.760763759,0.883767535,188.7,,0.924758,0.956933,0.794945,0.897132,247.76,,0.91991557,0.955337127,0.798347728,0.872766649,270.19,,0.906381922,0.942565468,0.769761823,0.900308325,293.49,,0.911100075,0.948698,0.764044944,0.872172541,209.57,,0.917059846,0.952502,0.764632628,0.889830509,307.92,,0.908989,0.947584438,0.762534007,0.868478261,476.78,,0.913210827,0.949321663,0.772997033,0.895822849,274.92,,0.917928979,0.951670282,0.779210926,0.906009245,200.69,,0.89905637,0.938273788,0.744851658,0.898191214,257.62,,0.905512789,0.943680476,0.755813953,0.89324394,199.17,,0.944872113,0.970727916,0.842147436,0.923682915,512.81
154,0.900173827,0.941403509,0.738765071,0.885844749,189.16,,0.92215,0.955203,0.80246,0.898296,264.58,,0.923888751,0.959005782,0.800451807,0.881501341,247.56,,0.909237646,0.945095949,0.776078831,0.903090623,276.91,,0.91259,0.949673652,0.768064,0.87697805,228.8,,0.914452446,0.951213325,0.762180017,0.878967187,308.66,,0.893842,0.943301,0.741534,0.821714286,495.6,,0.908368513,0.94516129,0.754422049,0.877174486,276.03,,0.922150484,0.954914493,0.790353948,0.901480347,215.95,,0.90042215,0.939299956,0.751046025,0.895140665,327.73,,0.917680656,0.951092612,0.779712339,0.906928645,200.89,,0.936801589,0.965719713,0.823296355,0.912631053,580.69
155,0.907747703,0.945809374,0.763070078,0.883600621,190.66,,0.916687,0.951725,0.79174,0.895833,282.39,,0.930717656,0.961538462,0.811945117,0.896373057,249.87,,0.915694065,0.949063077,0.784229391,0.909277294,260.57,,0.906133598,0.946089,0.753157291,0.875506073,211.23,,0.91668736,0.952105487,0.756503198,0.896414343,309.62,,0.908368513,0.949561026,0.760361718,0.861655773,526,,0.910355103,0.946127946,0.778903248,0.896375702,311.43,,0.908740998,0.945512255,0.769499825,0.898793917,198.89,,0.900794636,0.941239221,0.755645433,0.88794926,294.09,,0.895579836,0.934314334,0.739339752,0.904637832,201.12,,0.94661038,0.971507751,0.850592885,0.924667651,724.57
156,0.907747703,0.945645514,0.759521219,0.895119418,225.6,,0.921157,0.953905,0.79635,0.904393,283.18,,0.91470077,0.951548015,0.780890805,0.888889,248.58,,0.907996,0.944306492,0.77286742,0.900156822,260.49,,0.898311398,0.942584144,0.742091552,0.845898004,212.43,,0.916439037,0.951679232,0.773659,0.890526316,293.87,,0.903774522,0.947089495,0.758542141,0.833802817,475.13,,0.89644897,0.937651386,0.754022989,0.88309,259.81,,0.907251055,0.944125695,0.759377212,0.907322069,253.87,,0.897193941,0.937679083,0.743459055,0.897346019,294.94,,0.904519493,0.942736694,0.751515152,0.901408451,201.19,,0.936429104,0.965178493,0.824719101,0.921944035,459.56
157,0.89905637,0.939494914,0.743617404,0.884035361,208.67,,0.92513,0.956311,0.806318,0.902248,284.83,,0.923888751,0.956900305,0.796247655,0.903983657,249.74,,0.925502856,0.95652933,0.811764706,0.901656315,261.67,,0.914204122,0.951432776,0.777526,0.878740158,248.59,,0.911596722,0.950886767,0.765857479,0.863088719,312,,0.896821455,0.942580422,0.741923775,0.839575,476.2,,0.908120189,0.944960561,0.771979986,0.887368421,278.85,,0.91991557,0.953459782,0.792954709,0.90505676,238.84,,0.90365036,0.941803643,0.75866804,0.9,252.34,,0.902036255,0.939520798,0.753140917,0.911157025,203.58,,0.943258008,0.969749956,0.843725943,0.921814672,441.24
158,0.909858455,0.947515745,0.769174846,0.887272727,216.75,,0.919171,0.953714,0.796898,0.886859,294.83,,0.92302,0.958394603,0.798655211,0.882352941,250.86,,0.917680656,0.95080809,0.786733238,0.91367996,280.29,,0.914576608,0.953585777,0.76453843,0.86974359,249.56,,0.917804818,0.953271028,0.767901,0.889937,315.02,,0.909858455,0.9507579,0.769054878,0.85002767,477.21,,0.90687857,0.944493084,0.77366548,0.877398721,279.16,,0.922026322,0.955433933,0.784685368,0.910668709,236.45,,0.891979141,0.934641106,0.738237243,0.884266667,252.6,,0.907871865,0.944041903,0.753054424,0.909836066,202.85,,0.945865408,0.971119449,0.854339623,0.922383575,411.88
159,0.898187236,0.939105698,0.745971889,0.889804325,272.37,,0.917308,0.951971,0.795536,0.888202,260.04,,0.909113,0.947145,0.770604396,0.895318254,302.86,,0.910727589,0.945986431,0.767786204,0.908542714,298.41,,0.904519,0.944879,0.762657,0.871663244,268.68,,0.916439037,0.952485814,0.758125792,0.890269151,303.6,,0.904891979,0.945999483,0.748764728,0.869239014,477.92,,0.910727589,0.945554181,0.784313726,0.89370485,334.27,,0.913086665,0.948247078,0.773496579,0.906666667,203.74,,0.909237646,0.947093175,0.766252739,0.886663152,253.47,,0.914328284,0.94832618,0.760271241,0.909277294,238.07,,0.945617085,0.970327686,0.847826087,0.923385078,513.91
160,0.90042215,0.941542289,0.751901485,0.87517934,220,,0.922026,0.955637,0.798814,0.893884,296.65,,0.92835858,0.960881256,0.812220566,0.894986807,253.15,,0.914204122,0.94886,0.775944,0.905941,280.24,,0.90625776,0.946617382,0.760198246,0.859611231,221.68,,0.91259,0.949391852,0.755410372,0.887486856,339.91,,0.900297989,0.942422927,0.746095169,0.867391304,479.37,,0.910851751,0.946452358,0.783793224,0.892137097,334.86,,0.920288056,0.953105862,0.788876692,0.912082262,207.19,,0.881177055,0.92576968,0.713198809,0.886831276,323.93,,0.897318103,0.936060471,0.741131015,0.901785714,222.02,,0.945741247,0.970077641,0.853575482,0.928071928,721.63
161,0.906506084,0.946593002,0.762477876,0.879787234,239.34,,0.924137,0.95634,0.803863,0.899896,297.47,,0.926496151,0.959345347,0.804511278,0.899541051,287.78,,0.911596722,0.946668998,0.775480595,0.898065865,276.63,,0.911473,0.949432405,0.767414404,0.87261475,223,,0.919046437,0.953717883,0.777732629,0.88748019,341.8,,0.908120189,0.94933655,0.764683876,0.856205577,515.99,,0.907002732,0.942928,0.774415406,0.898288016,262.44,,0.916935684,0.950971809,0.78425656,0.904222451,206.75,,0.911720884,0.948039473,0.769977595,0.893380495,254.37,,0.907996027,0.943985953,0.765458422,0.903361345,242.14,,0.944623789,0.969882683,0.848369977,0.927734375,451.69
162,0.898311398,0.938822488,0.748337417,0.883435583,205,,0.926744,0.958408,0.799674,0.898041,281.41,,0.926868637,0.95826521,0.799531067,0.906639004,253.66,,0.903278,0.941481747,0.768673906,0.893819334,259.85,,0.907126894,0.946613684,0.755589823,0.874097007,297.19,,0.916935684,0.952816603,0.758880067,0.893193717,307.1,,0.901787932,0.94525198,0.7572399,0.849615807,489.92,,0.914452446,0.949324917,0.785740007,0.893506494,278.1,,0.925627018,0.957683358,0.801075269,0.900578643,259.39,,0.90948597,0.947892988,0.765145849,0.882765531,255.8,,0.916811522,0.950845254,0.786995516,0.89298893,224.8,,0.939657313,0.966845484,0.843573313,0.913627639,421.25
163,0.904147008,0.943508251,0.754398827,0.882200311,243.26,,0.925379,0.958275,0.809189,0.891339,281.68,,0.924385399,0.957328708,0.797757009,0.902785076,253.88,,0.902284579,0.940256046,0.760353021,0.897596656,278.48,,0.91407996,0.952104003,0.763532764,0.875957121,224.69,,0.913955798,0.950353416,0.750538561,0.88597,307.15,,0.909113,0.949414,0.76,0.863561644,530.08,,0.910479265,0.946070605,0.782518926,0.895228216,333.66,,0.92773777,0.959475772,0.802473908,0.904836193,223.04,,0.903898684,0.942241758,0.753808006,0.897382199,256.36,,0.907126893,0.943057996,0.761428571,0.906639004,251.35,,0.944996275,0.971433533,0.845811412,0.916981132,424.41
164,0.910230941,0.94756034,0.769861992,0.882137245,205.28,,0.924261,0.956476,0.807181,0.902958,263.21,,0.92662,0.959033,0.803445576,0.892895016,255.8,,0.931959275,0.961531736,0.823791822,0.908080808,351.62,,0.90625776,0.945831868,0.757940854,0.884326,244.19,,0.920039732,0.953350297,0.774086379,0.898429319,308,,0.902284579,0.948076591,0.755442671,0.830489192,494.5,,0.909237646,0.945695364,0.774755928,0.895039165,261.97,,0.924385399,0.956728232,0.799131379,0.913417722,225.98,,0.899925503,0.940173944,0.750352609,0.881948121,256.25,,0.907499379,0.94348725,0.754875717,0.897612732,209.24,,0.946237894,0.972477064,0.855713736,0.914728682,618.23
165,0.900918798,0.941082803,0.750087873,0.88820827,207.64,,0.926496,0.958871,0.80938,0.895372,355.87,,0.924137075,0.95921,0.799553737,0.886752137,380.43,,0.923764589,0.955362624,0.807119506,0.903688525,279.78,,0.914825,0.951535836,0.771873752,0.876393,226.87,,0.914452446,0.950166681,0.764090177,0.891428571,308.64,,0.911348,0.94985,0.767154973,0.870740941,513.49,,0.913334989,0.949247955,0.783608915,0.889115994,280.36,,0.934814999,0.964323007,0.828252788,0.907580478,227.12,,0.901167122,0.940468819,0.751983443,0.894957983,276.2,,0.91147256,0.945644599,0.761001517,0.913654618,213.63,,0.939533151,0.967358012,0.835074627,0.92053973,381.08
166,0.893096598,0.934204716,0.732533522,0.887749872,209.82,,0.930097,0.960649,0.817704,0.904594,301.7,,0.917184,0.951431,0.78302583,0.903094876,256.08,,0.904022846,0.941113299,0.762256548,0.90797546,299.06,,0.914825,0.95159366,0.761589404,0.883554648,228.27,,0.913583313,0.951752,0.760620915,0.872156013,310.19,,0.91209337,0.951409718,0.766975309,0.867352464,516.44,,0.900670474,0.940647482,0.760802994,0.884333821,281.74,,0.912341694,0.948189708,0.780851064,0.892078682,209.56,,0.902905389,0.941722086,0.751798561,0.890526316,257.8,,0.915818227,0.94918824,0.780876494,0.911885246,230.72,,0.944996275,0.970418344,0.853373539,0.921636274,484.72
167,0.913831636,0.950105411,0.779039941,0.89122807,266.88,,0.931214,0.961367,0.822874,0.903491,283.67,,0.916314875,0.955491177,0.784792466,0.878918919,268.72,,0.90365036,0.941799892,0.766987073,0.897291773,281.48,,0.916439037,0.953248539,0.778429074,0.877156299,247.66,,0.917308,0.952380952,0.761825031,0.894514768,366.92,,0.907499379,0.945632254,0.759334566,0.888889,517.18,,0.920536379,0.954091816,0.798360045,0.889589905,282.63,,0.907499379,0.943754951,0.763559022,0.904465213,211.12,,0.90104296,0.940272133,0.752777778,0.892146597,259.73,,0.905016141,0.941443407,0.750092013,0.906832298,213.67,,0.947231189,0.972597988,0.852497096,0.92323131,452.93
168,0.918922275,0.953350004,0.784722222,0.892131318,211.51,,0.92302,0.954936,0.80535,0.909736,285.86,,0.92302,0.957977392,0.796366389,0.885455514,269.61,,0.905513,0.941565,0.767244309,0.907247846,320.01,,0.917184,0.953219403,0.775145631,0.890600925,267.34,,0.920163894,0.954773017,0.774671,0.89159175,331.11,,0.911100075,0.949389,0.762711864,0.879619852,499.34,,0.893344922,0.933417767,0.744261,0.902600714,264.69,,0.930717656,0.960726644,0.80941358,0.914110429,247.13,,0.890737522,0.932445804,0.732546374,0.893385982,278.55,,0.906133598,0.943458883,0.762931034,0.891015417,215.71,,0.951576856,0.97547779,0.870095238,0.921936759,810.76
169,0.911348398,0.94842307,0.76854928,0.891202499,212.91,,0.931214,0.960708,0.820068,0.907676,304.92,,0.919667246,0.954477677,0.792547474,0.897703549,288.92,,0.908120189,0.943908852,0.769451416,0.89680461,301.93,,0.916563198,0.952576263,0.771325591,0.885744235,230.6,,0.912714179,0.952828576,0.766975309,0.862183021,331.47,,0.916314875,0.952397115,0.766362883,0.883184914,508.56,,0.91929476,0.954327133,0.785276074,0.89409468,285.25,,0.917184008,0.950747966,0.782798834,0.90946715,213.5,,0.912714179,0.948515199,0.774216781,0.900974859,279.22,,0.905512789,0.941642461,0.75,0.913629556,234.06,,0.94661038,0.972462628,0.85329226,0.920849421,711.45
170,0.911100074,0.947832995,0.766787004,0.902936784,231.9,,0.926496,0.957633,0.805948,0.910732,282.08,,0.924509561,0.956423,0.801204819,0.906692721,347.38,,0.90427117,0.941364322,0.75716753,0.908247423,302.65,,0.910603427,0.94988729,0.769921437,0.870068385,250.61,,0.911473,0.949517383,0.762240501,0.876623377,308.37,,0.901043,0.94786486,0.754146701,0.81592614,492.9,,0.915073256,0.94951097,0.787339972,0.898818695,303.76,,0.93295257,0.962729659,0.822533137,0.912334353,251.88,,0.898683884,0.938972916,0.743580725,0.889593238,264.22,,0.900297989,0.937412831,0.747452693,0.897245763,219.74,,0.950459399,0.974842224,0.864615385,0.920144256,501.81
171,0.908740998,0.946270767,0.769664903,0.893203883,214.87,,0.930718,0.961205,0.82084,0.899577,260.3,,0.921033027,0.954751131,0.794985251,0.897058824,290.89,,0.90687857,0.942778322,0.766238277,0.907630522,303.74,,0.912217532,0.949705168,0.770325965,0.884111169,232.37,,0.91929476,0.953806891,0.770303528,0.897127937,308.99,,0.913334989,0.952775619,0.771956276,0.86965812,534.02,,0.911845046,0.948423326,0.757551669,0.89439762,285.57,,0.931835113,0.962122534,0.813803565,0.914058619,214.55,,0.899553017,0.940835674,0.75,0.876344086,271.01,,0.906009436,0.942572875,0.753379613,0.905384213,216.61,,0.950707723,0.97446178,0.862730061,0.929452393,724.6
172,0.912962503,0.948738101,0.777615216,0.892355694,252.87,,0.925875,0.958002,0.811658,0.900936,279.51,,0.921157189,0.956589014,0.793076923,0.878933333,292.01,,0.901043,0.93821182,0.761449077,0.898079764,305.63,,0.914452446,0.951832101,0.772604848,0.87944769,234.23,,0.920288056,0.954483464,0.777054516,0.894682,330.07,,0.89781475,0.944391263,0.746468927,0.838095238,496.3,,0.908120189,0.945008386,0.76603368,0.897384,286.98,,0.921529675,0.955065926,0.788106887,0.904836193,253.99,,0.904395332,0.944571128,0.757042254,0.883172562,290.45,,0.907126893,0.943127551,0.754759239,0.90376569,218.38,,0.950956047,0.975816203,0.862684251,0.920081967,484.74
173,0.91730817,0.951881932,0.788035451,0.893791688,255.02,,0.922895,0.956894,0.804887,0.89089,298.23,,0.927116961,0.95918545,0.80977054,0.900261,273.69,,0.916439037,0.951238868,0.789547,0.900369004,276.17,,0.910975913,0.948915086,0.753518295,0.883550914,234.46,,0.909734294,0.950660181,0.76419214,0.871212121,329.52,,0.915073256,0.953570506,0.779507,0.86695279,537.35,,0.913459151,0.949509116,0.775465498,0.896481387,268.31,,0.913459151,0.947876448,0.776776055,0.906652914,221.15,,0.89843556,0.938424736,0.748211244,0.892895016,272,,0.909982617,0.945295405,0.760281586,0.910282258,282.32,,0.944251304,0.971151347,0.848998459,0.912138141,523.86
174,0.913955798,0.949370432,0.778251599,0.903458957,266.39,,0.927365,0.958506,0.802839,0.90519,282.12,,0.92575118,0.957976,0.804511278,0.899842685,273.75,,0.910355103,0.944943,0.774331551,0.904293844,317.13,,0.912465856,0.949778049,0.769522365,0.886421,235.78,,0.922150484,0.955912509,0.779524385,0.900676027,311.99,,0.910231,0.949405017,0.770592764,0.858392564,498.34,,0.922274646,0.954771242,0.802359882,0.897449245,292.27,,0.924137075,0.956841925,0.782182264,0.90670701,237.18,,0.904147008,0.942746068,0.755008787,0.897686375,272.3,,0.891730817,0.932008092,0.725545391,0.899314707,219.34,,0.950211075,0.974733003,0.856584603,0.929133858,599.71
175,0.917804817,0.953192222,0.771730301,0.89229249,248.53,,0.926496,0.95977,0.812386,0.889835,280.88,,0.931338465,0.961355581,0.811129,0.911010558,294.02,,0.901043,0.937697232,0.75839368,0.914603335,278.22,,0.915445741,0.951544,0.78280543,0.883222846,365.67,,0.917059846,0.952461656,0.764973152,0.890774125,312.25,,0.910603427,0.949787234,0.762886598,0.862745098,500.2,,0.920039732,0.953506698,0.792035398,0.902278481,274.45,,0.924882046,0.956483975,0.797596695,0.912008282,257.05,,0.901167122,0.940157341,0.752509519,0.895068206,274.21,,0.917556494,0.952132289,0.787633419,0.894266176,245.54,,0.943506332,0.969659983,0.844259189,0.924462231,530.2
176,0.908989322,0.947755961,0.763467713,0.890880337,230.95,,0.923765,0.956183,0.803914,0.894377,264.89,,0.918673951,0.954462342,0.786161207,0.891920252,295.57,,0.908368513,0.944464222,0.773733,0.903259183,279.02,,0.923764589,0.957519699,0.78968254,0.894351464,289.86,,0.917928979,0.953437183,0.767643417,0.888414309,314.49,,0.915942389,0.952879581,0.777349769,0.878022569,501.43,,0.916811522,0.951281825,0.786990708,0.902501276,275.63,,0.927861932,0.958942,0.802459646,0.910686629,219.9,,0.885026074,0.929972997,0.721184804,0.890063425,273.79,,0.899801341,0.937892533,0.737381127,0.903664921,248.27,,0.945741247,0.971717877,0.850290135,0.921141751,641.94
177,0.916439037,0.952314654,0.784558824,0.888185654,269.66,,0.91259,0.947957,0.780764,0.9,264.42,,0.929476037,0.961092502,0.801649485,0.900980392,316.72,,0.905016141,0.941344268,0.766666667,0.904615385,279.69,,0.913210827,0.950080515,0.751898734,0.886024,233.65,,0.922274646,0.95531824,0.785513079,0.897810219,315.78,,0.904395,0.947850904,0.759346643,0.846927,500.3,,0.911473,0.946371112,0.777587974,0.912192674,296.02,,0.917928979,0.952128569,0.776047904,0.894488189,220.01,,0.88738515,0.933726858,0.732258065,0.866995074,295.1,,0.909982617,0.944691229,0.767935578,0.904485488,230.15,,0.952942637,0.975422695,0.872798434,0.927368927,743.89
178,0.90625776,0.946210054,0.763148606,0.881002088,214.47,,0.926496,0.958196,0.813433,0.893572,321.92,,0.918301465,0.952615385,0.789739884,0.900763359,276.33,,0.917680656,0.950886165,0.788222774,0.911704312,319.83,,0.916314875,0.95230608,0.785312851,0.884982421,253.33,,0.920163894,0.953538,0.783472,0.896008403,335.41,,0.911473,0.951799878,0.776988636,0.86531061,535.7,,0.921529675,0.955242,0.80191458,0.888888889,316.48,,0.921777999,0.954836447,0.794372294,0.90946715,228.65,,0.899677179,0.938439766,0.751469063,0.894709272,276.63,,0.899304693,0.937906772,0.746826516,0.895899054,231.02,,0.945120437,0.96983435,0.849772382,0.929070929,588.36
179,0.90104296,0.940956785,0.752427184,0.890798787,214.59,,0.926124,0.957702,0.808591,0.900204,264.83,,0.926247827,0.958956522,0.80165,0.903657908,308.49,,0.910975913,0.945765429,0.779857094,0.908247423,285.43,,0.916935684,0.95199236,0.784772,0.88946281,234.97,,0.917432332,0.95340811,0.770889488,0.89849037,317.06,,0.910727589,0.951196172,0.775787966,0.862163646,537.23,,0.923516265,0.955428571,0.806002928,0.902548726,297.29,,0.921157189,0.954945534,0.792812615,0.901364113,245.78,,0.893096598,0.934317078,0.73969915,0.898760331,280.6,,0.904767817,0.941311043,0.751066856,0.913516313,232.17,,0.94921778,0.972720187,0.858261551,0.929745889,482.99
180,0.917680656,0.952942196,0.778672804,0.895005097,216.63,,0.923765,0.956651,0.801493,0.89995,285.8,,0.925502856,0.958347796,0.804485981,0.89680461,323.52,,0.915073256,0.948400778,0.783621603,0.912621,281.17,,0.918177303,0.95386738,0.779078845,0.888660852,275.87,,0.920039732,0.954120646,0.778861789,0.891373802,319.05,,0.918922275,0.954111225,0.782954998,0.880939669,538.43,,0.913334989,0.947294201,0.781073446,0.907772021,277.94,,0.919543084,0.952937075,0.791281862,0.9008822,242.6,,0.894834865,0.936018535,0.741512605,0.891679749,298.53,,0.906133598,0.942083589,0.756951968,0.907580478,232.81,,0.942016389,0.968320279,0.839712012,0.925720061,484.86
181,0.904891979,0.943090877,0.763548498,0.894656489,217.92,,0.92662,0.958177,0.807735,0.905392,285.75,,0.919170599,0.954454,0.790375501,0.893043,286.17,,0.915694065,0.949636,0.784005712,0.90882208,303.06,,0.918549789,0.955247047,0.7861,0.875585633,276.83,,0.915694065,0.950481776,0.750219877,0.895208004,363.78,,0.908120189,0.951478066,0.768382353,0.839215686,500.21,,0.918798113,0.952858749,0.788359788,0.893214098,298.89,,0.907002732,0.944037189,0.765598651,0.909555442,224.64,,0.904395332,0.942590818,0.758047016,0.886266094,299.37,,0.91209337,0.947079646,0.772027972,0.914784394,274.28,,0.954680904,0.97745013,0.872389791,0.929718876,635
182,0.917928979,0.953189255,0.791017747,0.890510949,218.19,,0.925875,0.957639,0.804814,0.903059,268.08,,0.924012913,0.958096224,0.792423657,0.895475819,267.85,,0.907002732,0.942938154,0.768698061,0.903826267,324.1,,0.921902,0.956342031,0.787952788,0.887144,257.59,,0.918301465,0.952640082,0.766541823,0.898148148,348.11,,0.906754,0.949703379,0.764727677,0.841394826,500.44,,0.909113,0.944504,0.774128005,0.910118131,299.94,,0.924012913,0.95716753,0.795272589,0.899737533,244.9,,0.900918798,0.940735452,0.749739674,0.895699456,279.47,,0.902160417,0.939125865,0.745738121,0.906928645,234.27,,0.945617085,0.9715914,0.843468027,0.925176946,563.77
183,0.903898684,0.943500311,0.759502419,0.890126582,219.19,,0.92662,0.956552,0.810487,0.909919,293.33,,0.923888751,0.957675629,0.799850075,0.893193717,268.21,,0.916439037,0.951161353,0.793055556,0.896587927,304.68,,0.916190713,0.951310214,0.779878971,0.89216202,259.03,,0.918922275,0.952308729,0.772979906,0.890057864,328.53,,0.905885274,0.952972647,0.768734313,0.811560694,502.31,,0.913955798,0.948584531,0.785890653,0.898655636,280.17,,0.908989322,0.945498868,0.754971857,0.90444558,228.08,,0.896076484,0.938623021,0.745150502,0.881663113,274.14,,0.908368513,0.945099066,0.76228613,0.898109244,255.21,,0.942140551,0.968289724,0.836052836,0.927710843,429.69
184,0.916811522,0.951779765,0.786106033,0.895780376,220.77,,0.927117,0.95802,0.807453,0.902476,276.8,,0.923640427,0.958253941,0.801191363,0.885927505,269.71,,0.904767817,0.94058965,0.766937669,0.907205806,284.08,,0.917556494,0.953296703,0.777258567,0.88794926,280.09,,0.922398808,0.955373021,0.785862786,0.890179514,369.27,,0.911224236,0.95185,0.770106222,0.855573861,500.77,,0.930221008,0.959309924,0.813699661,0.917933131,403.48,,0.921777999,0.956666667,0.793832915,0.900468994,256.44,,0.908492674,0.947478443,0.774652901,0.869086909,271.34,,0.905140303,0.940550133,0.76386037,0.912317328,235.6,,0.944872113,0.971071149,0.84503727,0.921875,547.82
185,0.913334989,0.949489616,0.779053085,0.894683027,261.53,,0.9296,0.959198,0.818418,0.908997,277.27,,0.929103551,0.960755436,0.80436477,0.906453227,289.76,,0.891607,0.933067296,0.743165925,0.896694215,277.02,,0.911720884,0.949848943,0.76529052,0.880964866,240.38,,0.918798113,0.955082742,0.769358868,0.880773362,371.63,,0.91407996,0.954196498,0.783382789,0.852116548,503.49,,0.916811522,0.951900973,0.78930707,0.899233,343.27,,0.92252297,0.954666194,0.803364879,0.910759816,249.28,,0.894214055,0.938483295,0.745796907,0.861538462,271.45,,0.904519493,0.941041483,0.750802139,0.913329954,291.5,,0.951080209,0.97491478,0.864681493,0.929493545,511.96
